FileName,Label,Dataset
6608400D,Ross Seal,Watkins Marine Mammals Sound
66084002,Ross Seal,Watkins Marine Mammals Sound
66084003,Ross Seal,Watkins Marine Mammals Sound
6608400E,Ross Seal,Watkins Marine Mammals Sound
66084001,Ross Seal,Watkins Marine Mammals Sound
6608400F,Ross Seal,Watkins Marine Mammals Sound
66084004,Ross Seal,Watkins Marine Mammals Sound
6608400B,Ross Seal,Watkins Marine Mammals Sound
6608400C,Ross Seal,Watkins Marine Mammals Sound
66084005,Ross Seal,Watkins Marine Mammals Sound
66084007,Ross Seal,Watkins Marine Mammals Sound
6608400A,Ross Seal,Watkins Marine Mammals Sound
66084006,Ross Seal,Watkins Marine Mammals Sound
91003001,Sperm Whale,Watkins Marine Mammals Sound
84021003,Sperm Whale,Watkins Marine Mammals Sound
91003002,Sperm Whale,Watkins Marine Mammals Sound
94004004,Sperm Whale,Watkins Marine Mammals Sound
9400400C,Sperm Whale,Watkins Marine Mammals Sound
94004005,Sperm Whale,Watkins Marine Mammals Sound
91003003,Sperm Whale,Watkins Marine Mammals Sound
91003005,Sperm Whale,Watkins Marine Mammals Sound
7702800U,Sperm Whale,Watkins Marine Mammals Sound
85005003,Sperm Whale,Watkins Marine Mammals Sound
7702801F,Sperm Whale,Watkins Marine Mammals Sound
83019001,Sperm Whale,Watkins Marine Mammals Sound
72009006,Sperm Whale,Watkins Marine Mammals Sound
93570006,Sperm Whale,Watkins Marine Mammals Sound
9357000A,Sperm Whale,Watkins Marine Mammals Sound
93570007,Sperm Whale,Watkins Marine Mammals Sound
85005002,Sperm Whale,Watkins Marine Mammals Sound
7702800V,Sperm Whale,Watkins Marine Mammals Sound
72009005,Sperm Whale,Watkins Marine Mammals Sound
9357000C,Sperm Whale,Watkins Marine Mammals Sound
9101200K,Sperm Whale,Watkins Marine Mammals Sound
9357000B,Sperm Whale,Watkins Marine Mammals Sound
72009004,Sperm Whale,Watkins Marine Mammals Sound
90039006,Sperm Whale,Watkins Marine Mammals Sound
85005005,Sperm Whale,Watkins Marine Mammals Sound
8800201M,Sperm Whale,Watkins Marine Mammals Sound
7200900F,Sperm Whale,Watkins Marine Mammals Sound
91012009,Sperm Whale,Watkins Marine Mammals Sound
9357000P,Sperm Whale,Watkins Marine Mammals Sound
7200900P,Sperm Whale,Watkins Marine Mammals Sound
72009001,Sperm Whale,Watkins Marine Mammals Sound
85005004,Sperm Whale,Watkins Marine Mammals Sound
85005006,Sperm Whale,Watkins Marine Mammals Sound
8800201N,Sperm Whale,Watkins Marine Mammals Sound
7200900E,Sperm Whale,Watkins Marine Mammals Sound
72009003,Sperm Whale,Watkins Marine Mammals Sound
9357001A,Sperm Whale,Watkins Marine Mammals Sound
9357000E,Sperm Whale,Watkins Marine Mammals Sound
93570017,Sperm Whale,Watkins Marine Mammals Sound
9357000R,Sperm Whale,Watkins Marine Mammals Sound
91012022,Sperm Whale,Watkins Marine Mammals Sound
72009002,Sperm Whale,Watkins Marine Mammals Sound
8301900C,Sperm Whale,Watkins Marine Mammals Sound
84014009,Sperm Whale,Watkins Marine Mammals Sound
8401400B,Sperm Whale,Watkins Marine Mammals Sound
9400500C,Sperm Whale,Watkins Marine Mammals Sound
9101201E,Sperm Whale,Watkins Marine Mammals Sound
84020001,Sperm Whale,Watkins Marine Mammals Sound
8401400A,Sperm Whale,Watkins Marine Mammals Sound
9357000J,Sperm Whale,Watkins Marine Mammals Sound
84016002,Sperm Whale,Watkins Marine Mammals Sound
9101200B,Sperm Whale,Watkins Marine Mammals Sound
9500100Q,Sperm Whale,Watkins Marine Mammals Sound
7702801M,Sperm Whale,Watkins Marine Mammals Sound
93570008,Sperm Whale,Watkins Marine Mammals Sound
84014003,Sperm Whale,Watkins Marine Mammals Sound
84014001,Sperm Whale,Watkins Marine Mammals Sound
8401600B,Sperm Whale,Watkins Marine Mammals Sound
84018001,Sperm Whale,Watkins Marine Mammals Sound
7702800X,Sperm Whale,Watkins Marine Mammals Sound
87017002,Sperm Whale,Watkins Marine Mammals Sound
85004001,Sperm Whale,Watkins Marine Mammals Sound
87017003,Sperm Whale,Watkins Marine Mammals Sound
87017001,Sperm Whale,Watkins Marine Mammals Sound
85004002,Sperm Whale,Watkins Marine Mammals Sound
85004003,Sperm Whale,Watkins Marine Mammals Sound
87017004,Sperm Whale,Watkins Marine Mammals Sound
85004007,Sperm Whale,Watkins Marine Mammals Sound
85004006,Sperm Whale,Watkins Marine Mammals Sound
62031003,Sperm Whale,Watkins Marine Mammals Sound
62031001,Sperm Whale,Watkins Marine Mammals Sound
85004004,Sperm Whale,Watkins Marine Mammals Sound
91012048,Sperm Whale,Watkins Marine Mammals Sound
91012049,Sperm Whale,Watkins Marine Mammals Sound
85004005,Sperm Whale,Watkins Marine Mammals Sound
9400800V,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400801R,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
84021003,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008006,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400800W,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94006003,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008010,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400800U,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005019,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9005807P,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005018,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008011,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94006004,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
90028008,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
90028009,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005009,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94006005,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400801U,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008017,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807Q,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401U,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401T,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807P,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807R,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401V,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9300100H,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401W,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807S,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401S,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807V,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807T,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
93001008,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807U,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008060,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807X,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004400O,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
90044021,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004400Y,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008087,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400807Y,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400805S,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008085,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401Z,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9300100D,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008081,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401Y,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9004401X,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008082,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9002800A,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
90028007,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
6400501D,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9005807N,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9005807O,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
94008008,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005015,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
6400501C,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9002800F,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
90058068,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
6400501B,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400801I,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005016,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
6400500D,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
6400501A,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
64005017,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400802D,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
9400801H,Pantropical Spotted Dolphin,Watkins Marine Mammals Sound
88006032,Bowhead Whale,Watkins Marine Mammals Sound
8800600H,Bowhead Whale,Watkins Marine Mammals Sound
8800601L,Bowhead Whale,Watkins Marine Mammals Sound
8800600I,Bowhead Whale,Watkins Marine Mammals Sound
88006033,Bowhead Whale,Watkins Marine Mammals Sound
8800602T,Bowhead Whale,Watkins Marine Mammals Sound
88006031,Bowhead Whale,Watkins Marine Mammals Sound
8800600K,Bowhead Whale,Watkins Marine Mammals Sound
8800600J,Bowhead Whale,Watkins Marine Mammals Sound
88006030,Bowhead Whale,Watkins Marine Mammals Sound
8800602U,Bowhead Whale,Watkins Marine Mammals Sound
8800601Y,Bowhead Whale,Watkins Marine Mammals Sound
8800602Q,Bowhead Whale,Watkins Marine Mammals Sound
88006034,Bowhead Whale,Watkins Marine Mammals Sound
8800600N,Bowhead Whale,Watkins Marine Mammals Sound
88006008,Bowhead Whale,Watkins Marine Mammals Sound
8800600Y,Bowhead Whale,Watkins Marine Mammals Sound
8800600O,Bowhead Whale,Watkins Marine Mammals Sound
88006037,Bowhead Whale,Watkins Marine Mammals Sound
8800600Z,Bowhead Whale,Watkins Marine Mammals Sound
8800602S,Bowhead Whale,Watkins Marine Mammals Sound
8800600L,Bowhead Whale,Watkins Marine Mammals Sound
88006036,Bowhead Whale,Watkins Marine Mammals Sound
7801800J,Bowhead Whale,Watkins Marine Mammals Sound
7202100V,Bowhead Whale,Watkins Marine Mammals Sound
7202100T,Bowhead Whale,Watkins Marine Mammals Sound
72021005,Bowhead Whale,Watkins Marine Mammals Sound
7801800H,Bowhead Whale,Watkins Marine Mammals Sound
7202100Q,Bowhead Whale,Watkins Marine Mammals Sound
7801800B,Bowhead Whale,Watkins Marine Mammals Sound
78018003,Bowhead Whale,Watkins Marine Mammals Sound
78018002,Bowhead Whale,Watkins Marine Mammals Sound
7801800D,Bowhead Whale,Watkins Marine Mammals Sound
7202100Z,Bowhead Whale,Watkins Marine Mammals Sound
8800600A,Bowhead Whale,Watkins Marine Mammals Sound
88006013,Bowhead Whale,Watkins Marine Mammals Sound
88006007,Bowhead Whale,Watkins Marine Mammals Sound
8800600W,Bowhead Whale,Watkins Marine Mammals Sound
88006006,Bowhead Whale,Watkins Marine Mammals Sound
88006038,Bowhead Whale,Watkins Marine Mammals Sound
8800600U,Bowhead Whale,Watkins Marine Mammals Sound
8800600T,Bowhead Whale,Watkins Marine Mammals Sound
88006005,Bowhead Whale,Watkins Marine Mammals Sound
8800600C,Bowhead Whale,Watkins Marine Mammals Sound
88006001,Bowhead Whale,Watkins Marine Mammals Sound
8800600P,Bowhead Whale,Watkins Marine Mammals Sound
8800600G,Bowhead Whale,Watkins Marine Mammals Sound
8800601C,Bowhead Whale,Watkins Marine Mammals Sound
8800601B,Bowhead Whale,Watkins Marine Mammals Sound
8800600F,Bowhead Whale,Watkins Marine Mammals Sound
8800601U,Bowhead Whale,Watkins Marine Mammals Sound
8800600Q,Bowhead Whale,Watkins Marine Mammals Sound
88006016,Bowhead Whale,Watkins Marine Mammals Sound
8800600S,Bowhead Whale,Watkins Marine Mammals Sound
8800600D,Bowhead Whale,Watkins Marine Mammals Sound
8800600E,Bowhead Whale,Watkins Marine Mammals Sound
8800602Z,Bowhead Whale,Watkins Marine Mammals Sound
8800600R,Bowhead Whale,Watkins Marine Mammals Sound
88006003,Bowhead Whale,Watkins Marine Mammals Sound
88006017,Bowhead Whale,Watkins Marine Mammals Sound
5801402C,Common Dolphin,Watkins Marine Mammals Sound
7500304N,Common Dolphin,Watkins Marine Mammals Sound
7500304O,Common Dolphin,Watkins Marine Mammals Sound
5801400J,Common Dolphin,Watkins Marine Mammals Sound
7500305I,Common Dolphin,Watkins Marine Mammals Sound
7500304M,Common Dolphin,Watkins Marine Mammals Sound
7500304L,Common Dolphin,Watkins Marine Mammals Sound
7500305H,Common Dolphin,Watkins Marine Mammals Sound
5801403R,Common Dolphin,Watkins Marine Mammals Sound
7500304H,Common Dolphin,Watkins Marine Mammals Sound
7500304I,Common Dolphin,Watkins Marine Mammals Sound
7500305M,Common Dolphin,Watkins Marine Mammals Sound
58014036,Common Dolphin,Watkins Marine Mammals Sound
58014034,Common Dolphin,Watkins Marine Mammals Sound
7500304K,Common Dolphin,Watkins Marine Mammals Sound
75003058,Common Dolphin,Watkins Marine Mammals Sound
5801404V,Common Dolphin,Watkins Marine Mammals Sound
5801404T,Common Dolphin,Watkins Marine Mammals Sound
5801404U,Common Dolphin,Watkins Marine Mammals Sound
7500303Y,Common Dolphin,Watkins Marine Mammals Sound
7500303N,Common Dolphin,Watkins Marine Mammals Sound
5801404R,Common Dolphin,Watkins Marine Mammals Sound
7500303Z,Common Dolphin,Watkins Marine Mammals Sound
7500303M,Common Dolphin,Watkins Marine Mammals Sound
5801404D,Common Dolphin,Watkins Marine Mammals Sound
5801404S,Common Dolphin,Watkins Marine Mammals Sound
87003006,Common Dolphin,Watkins Marine Mammals Sound
7500302U,Common Dolphin,Watkins Marine Mammals Sound
7500303Q,Common Dolphin,Watkins Marine Mammals Sound
87003005,Common Dolphin,Watkins Marine Mammals Sound
7500303R,Common Dolphin,Watkins Marine Mammals Sound
7500305C,Common Dolphin,Watkins Marine Mammals Sound
7500304G,Common Dolphin,Watkins Marine Mammals Sound
7500304P,Common Dolphin,Watkins Marine Mammals Sound
75003041,Common Dolphin,Watkins Marine Mammals Sound
7500304Q,Common Dolphin,Watkins Marine Mammals Sound
7500304F,Common Dolphin,Watkins Marine Mammals Sound
5801403O,Common Dolphin,Watkins Marine Mammals Sound
75003042,Common Dolphin,Watkins Marine Mammals Sound
75003056,Common Dolphin,Watkins Marine Mammals Sound
75003057,Common Dolphin,Watkins Marine Mammals Sound
75003043,Common Dolphin,Watkins Marine Mammals Sound
75003047,Common Dolphin,Watkins Marine Mammals Sound
75003053,Common Dolphin,Watkins Marine Mammals Sound
7500305D,Common Dolphin,Watkins Marine Mammals Sound
75003052,Common Dolphin,Watkins Marine Mammals Sound
58014015,Common Dolphin,Watkins Marine Mammals Sound
75003044,Common Dolphin,Watkins Marine Mammals Sound
75003045,Common Dolphin,Watkins Marine Mammals Sound
75003051,Common Dolphin,Watkins Marine Mammals Sound
58014028,Common Dolphin,Watkins Marine Mammals Sound
58014014,Common Dolphin,Watkins Marine Mammals Sound
6106400B,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400A,"Fin, Finback Whale",Watkins Marine Mammals Sound
61064006,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400D,"Fin, Finback Whale",Watkins Marine Mammals Sound
61047009,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400F,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900L,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900M,"Fin, Finback Whale",Watkins Marine Mammals Sound
61079009,"Fin, Finback Whale",Watkins Marine Mammals Sound
61039001,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900N,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900J,"Fin, Finback Whale",Watkins Marine Mammals Sound
61048004,"Fin, Finback Whale",Watkins Marine Mammals Sound
60009007,"Fin, Finback Whale",Watkins Marine Mammals Sound
60009006,"Fin, Finback Whale",Watkins Marine Mammals Sound
61048005,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900K,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900I,"Fin, Finback Whale",Watkins Marine Mammals Sound
61048007,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014009,"Fin, Finback Whale",Watkins Marine Mammals Sound
60009005,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014008,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900H,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900E,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014005,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014004,"Fin, Finback Whale",Watkins Marine Mammals Sound
61079002,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900D,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900F,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014006,"Fin, Finback Whale",Watkins Marine Mammals Sound
6000900M,"Fin, Finback Whale",Watkins Marine Mammals Sound
6000900L,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014007,"Fin, Finback Whale",Watkins Marine Mammals Sound
7801400A,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900G,"Fin, Finback Whale",Watkins Marine Mammals Sound
61079005,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900C,"Fin, Finback Whale",Watkins Marine Mammals Sound
78014003,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900B,"Fin, Finback Whale",Watkins Marine Mammals Sound
61079006,"Fin, Finback Whale",Watkins Marine Mammals Sound
6107900A,"Fin, Finback Whale",Watkins Marine Mammals Sound
61079007,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400J,"Fin, Finback Whale",Watkins Marine Mammals Sound
6104700E,"Fin, Finback Whale",Watkins Marine Mammals Sound
6104700D,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400L,"Fin, Finback Whale",Watkins Marine Mammals Sound
61064008,"Fin, Finback Whale",Watkins Marine Mammals Sound
6104700F,"Fin, Finback Whale",Watkins Marine Mammals Sound
61064009,"Fin, Finback Whale",Watkins Marine Mammals Sound
6106400O,"Fin, Finback Whale",Watkins Marine Mammals Sound
bottlenose_dolphin_clicks,Bottlenose Dolphin,Avisoft
killer whales calls and clicks - heike vester,Killer Whale,Avisoft
killer whales call and buzz - heike vester,Killer Whale,Avisoft
earthquake_sound (1),Earthquake,"A Collection of Sounds from the Sea, NOAA"
tremorx16,Volcanic Eruptions,"A Collection of Sounds from the Sea, NOAA"
akhumphi1x,Humpback Whale,"A Collection of Sounds from the Sea, NOAA"
atlfin,"Fin, Finback Whale","A Collection of Sounds from the Sea, NOAA"
atlminke10x (1),Minke Whale,"A Collection of Sounds from the Sea, NOAA"
30679527-fd7a-4cad-8c7d-cb1bcc07604d,Ambient Noise,Sounds Recorded in Glacier Bay
f9652ad2-39f5-41b4-a8e4-89171a864f03,Ambient Noise,Sounds Recorded in Glacier Bay
2b68b3a9-7c0d-4452-bbe5-cc99b5d4fb61,Ambient Noise,Sounds Recorded in Glacier Bay
0f9867d8-fcf7-40d1-b846-3f7fb8100eb7,Ambient Noise,Sounds Recorded in Glacier Bay
2f574049-3325-446c-a8ac-2e5b31e9e32f,Ambient Noise,Sounds Recorded in Glacier Bay
c014d5aa-ed06-4d04-9f12-517fd2041065,Harbor Seals,Sounds Recorded in Glacier Bay
65381587-aedd-449b-8f4c-7f8bb553be4f,Humpback Whale,Sounds Recorded in Glacier Bay
cde82ded-68b8-4c67-b6c3-9ab190908357,Humpback Whale,Sounds Recorded in Glacier Bay
5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c,Humpback Whale,Sounds Recorded in Glacier Bay
f7af47fb-4601-4fa3-9274-41be41b93276,Humpback Whale,Sounds Recorded in Glacier Bay
4e34e6c7-5267-4c0b-8ff9-bf506086aa56,Humpback Whale,Sounds Recorded in Glacier Bay
e60488c2-30fb-414b-bc9f-ee16f886a897,Killer Whale,Sounds Recorded in Glacier Bay
76d2ae6f-616f-4ef1-91a8-d797cbf7cd36,Killer Whale,Sounds Recorded in Glacier Bay
d708efda-0bef-4399-b256-b5346836405c,Killer Whale,Sounds Recorded in Glacier Bay
2832079a-0115-4b94-b895-185317774abd,Killer Whale,Sounds Recorded in Glacier Bay
5b5fdb91-4101-41ac-83dc-630d939fcf81,Other Animal Sounds,Sounds Recorded in Glacier Bay
fa0f03c7-1cb5-44cd-9ec6-5d98de27f8c7,Other Animal Sounds,Sounds Recorded in Glacier Bay 
8154b44c-3748-4846-94de-3e420903e74f,Other Animal Sounds,Sounds Recorded in Glacier Bay
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z,Blue whale,"SanctSound, NOAA"
SanctSound_HI03_02_rain_20191206T115841Z,Rain,"SanctSound, NOAA"
SanctSound_FK02_03_rain_20191103T005156Z,Rain,"SanctSound, NOAA"
SanctSound_MB01_05_rain_20200816T093204Z_28dBgain,Rain,"SanctSound, NOAA"
SanctSound_GR01_02_rain_20190619T183750Z,Rain,"SanctSound, NOAA"
SanctSound_PM05_01_rain_20191011T033002Z,Rain,"SanctSound, NOAA"
SanctSound_OC03_02_rain_20191106T160341Z_30dBgain,Rain,"SanctSound, NOAA"
SanctSound_CI02_04_rain_20200206T035909Z_26dBgain,Rain,"SanctSound, NOAA"
SanctSound_SB03_09_rain_20200409T194223Z,Rain,"SanctSound, NOAA"
SanctSound_OC02_02_bluewhale_20191028T005013Z,Blue whale,"SanctSound, NOAA"
SanctSound_CI05_03_bluewhale_20190926T230959Z,Blue whale,"SanctSound, NOAA"
SanctSound_MB01_01_bluewhale_20181123T203257Z,Blue whale,"SanctSound, NOAA"
SanctSound_PM05_01_damselfish_20191001T040002Z,Damsel fish,"SanctSound, NOAA"
SanctSound_FK01_01_blackgrouper_20190120T115740Z,Black grouper,"SanctSound, NOAA"
SanctSound_MB02_01_soundscape_20190407T061831Z,Soundscape,"SanctSound, NOAA"
SanctSound_CI05_01_soundscape_20181218T211300Z,Soundscape,"SanctSound, NOAA"
SanctSound_OC01_01_soundscape_190312235917Z,Soundscape,"SanctSound, NOAA"
SanctSound_CI04_01_soundscape_20181112T202445Z,Soundscape,"SanctSound, NOAA"
SanctSound_OC03_02_soundscape_20191220T211558Z,Soundscape,"SanctSound, NOAA"
SanctSound_PM05_01_soundscape_20191005T193002Z,Soundscape,"SanctSound, NOAA"
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z,Soundscape,"SanctSound, NOAA"
SanctSound_SB01_01_soundscape_20181202T050337Z,Soundscape,"SanctSound, NOAA"
SanctSound_FK02_05_soundscape_20200812T030006Z,Soundscape,"SanctSound, NOAA"
SanctSound_CI01_01_soundscape_20181106T132459Z,Soundscape,"SanctSound, NOAA"
SanctSound_GR02_02_soundscape_20190904T043140Z,Soundscape,"SanctSound, NOAA"
SanctSound_HI01_01_soundscape_20181130T170941Z,Soundscape,"SanctSound, NOAA"
SanctSound_FK01_04_soundscape_20200411T021250Z,Soundscape,"SanctSound, NOAA"
SanctSound_HI03_01_soundscape_20190105T084747Z,Soundscape,"SanctSound, NOAA"
SanctSound_CI03_04_soundscape_20200821T1114528Z,Soundscape,"SanctSound, NOAA"
SanctSound_SB03_03_soundscape_20190506T101502Z,Soundscape,"SanctSound, NOAA"
SanctSound_MB01_01_soundscape_20190209T021012Z,Soundscape,"SanctSound, NOAA"
SanctSound_FK03_01_soundscape_20190324T000934Z,Soundscape,"SanctSound, NOAA"
SanctSound_PM02_02_soundscape_20201226093002Z,Soundscape,"SanctSound, NOAA"
SanctSound_PM01_01_soundscape_20200331103927Z,Soundscape,"SanctSound, NOAA"
SanctSound_HI04_01_soundscape_20181207T035759Z,Soundscape,"SanctSound, NOAA"
SanctSound_CI02_01_soundscape_20181103T005547Z,Soundscape,"SanctSound, NOAA"
SanctSound_GR01_01_soundscape_20190131T101235Z,Soundscape,"SanctSound, NOAA"
SanctSound_MB01_05_killerwhale_20200423T164427Z,Killer Whale,"SanctSound, NOAA"
SanctSound_OC03_02_killerwhale_20191128T091339Z,Killer Whale,"SanctSound, NOAA"
SanctSound_MB02_04_killerwhales_20200414T081659Z,Killer Whale,"SanctSound, NOAA"
SanctSound_OC01_03_humbackwhalesong_20191107T001444Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_CI05_04_humpbackwhale_20191227T124223Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_MB03_01_humpbackwhale_20190513T191247Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_CI02_01_humpbackwhale_20181103T074755,Humpback Whale,"SanctSound, NOAA"
SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_OC03_02_humpbackwhale_20191104T151853Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_HI01_01_humpbackwhale_20190216T045823Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_MB02_01_humpbackwhale_20181118T115929Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_SB03_04_humpbackwhale_20190623T004507Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_MB01_01_humpbackwhale_20181118T115929Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_PM02_01_humpbackwhale_20200227T220002Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_CI04_04_humpbackwhale_20200225T112447Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_OC02_02_humpbackwhale_20191024T074335Z,Humpback Whale,"SanctSound, NOAA"
SanctSound_MB01_05_pinnipedbark_20200717T173702Z,Pinniped bark,"SanctSound, NOAA"
SanctSound_SB01_01_northatlanticrightwhale_20181120T090303Z,Northern Right Whale,"SanctSound, NOAA"
SanctSound_GR01_01_northatlanticrightwhale_20181227T060148Z,Northern Right Whale,"SanctSound, NOAA"
SanctSound_CI02_04_unknownfishknocks_20200218T115852Z,Unknown fish knoks,"SanctSound, NOAA"
SanctSound_HI04_01_dolphins_20181207T035759Z,Odontocete,"SanctSound, NOAA"
SanctSound_PM01_01_dolphin_202005117T003927Z,Odontocete,"SanctSound, NOAA"
SanctSound_CI05_04_odontocetewhistle_20191231T141246Z,Odontocete,"SanctSound, NOAA"
SanctSound_GR01_01_dolphins_20181224T003744Z,Odontocete,"SanctSound, NOAA"
SanctSound_CI01_03_dolphins_20190904T064203Z,Odontocete,"SanctSound, NOAA"
SanctSound_HI03_02_dolphin_20191223T175613Z,Odontocete,"SanctSound, NOAA"
SanctSound_MB01_02_odontocetes_20190813T130328Z,Odontocete,"SanctSound, NOAA"
SanctSound_FK03_01_dolphins_20190301T042106Z,Odontocete,"SanctSound, NOAA"
SanctSound_OC02_01_dolphin_20190322T074217Z,Odontocete,"SanctSound, NOAA"
SanctSound_CI04_05_odontoceteclicks_20200813T052604Z,Odontocete,"SanctSound, NOAA"
SanctSound_SB03_09_dolphins_20200426T030912Z,Odontocete,"SanctSound, NOAA"
SanctSound_CI02_05_odontoceteclicksandwhistle_20200707T123454Z,Odontocete,"SanctSound, NOAA"
SanctSound_MB02_03_odontocetewhistles_20191216T140203Z,Odontocete,"SanctSound, NOAA"
